Cell,Drug,IC50,IC50_Predict_model=2,IC50_Predict_model=1,IC50_Predict_model=0
906877,HG-5-113-01,1.201014405,0.713001594,1.173205949,1.438945168
907278,PD173074,-1.894210173,2.128631523,2.381201282,1.938466671
1240123,Afatinib,-1.61225004,-1.870782694,-2.456832848,-1.01541325
753540,Linsitinib,0.535128656,0.750086986,1.170162233,0.80161904
909777,Serdemetan,2.233378012,2.50481287,2.855862615,2.767111419
905941,QS11,4.064396635,3.476036734,3.589711721,4.223382492
753566,GSK429286A,4.629805474,4.696301505,4.728407788,4.469578648
1240131,GSK1070916,2.158992294,3.222055531,3.076355568,2.650830445
906862,Rucaparib,3.685837009,3.441070964,3.657472303,3.416289889
684055,Linifanib,2.518943516,2.184076241,2.045278496,2.013181301
1298529,Olaparib,2.281928619,4.046699798,3.898259728,4.064895774
907311,BIX02189,3.672864798,0.800700963,2.02974832,1.150202689
949088,JW-7-24-1,0.017370155,-0.746534024,-0.180733268,-0.149248329
753552,Tanespimycin,-3.070702021,-3.328276558,-3.211750129,-2.306782735
905986,JNK Inhibitor VIII,3.827898809,4.116640428,4.221884092,4.313384974
910695,DMOG,6.671351709,6.783071898,6.81803988,5.955270921
907789,Lestauritinib,-1.168647585,-2.469745369,-2.553737304,-1.999844894
907783,JW-7-24-1,-0.55978577,-0.206031413,-0.399027012,-0.088874366
1240141,Midostaurin,0.97943978,2.161608843,2.487296577,2.062318739
905940,PHA-793887,2.081908227,0.590921568,0.469985975,0.839511111
1331035,Zibotentan,4.235481946,4.309471203,4.163514055,4.359577197
906861,Parthenolide,4.289241334,3.900251126,3.922910859,3.587346215
749716,OSU-03012,2.722440931,2.932219589,2.743672518,3.120705251
946355,Tanespimycin,-1.420877994,1.781330724,1.59580084,0.078244484
1330947,AICA Ribonucleotide,5.309747318,5.364877373,5.576133305,4.994914385
724878,IOX2,-0.859277792,0.323985349,0.445290751,0.542326992
687588,Rucaparib,1.102446112,3.320093121,3.593488671,3.54765852
1298141,NVP-BHG712,5.871181714,5.491964019,5.320377113,5.099661366
949168,GSK429286A,5.384206729,5.454906139,5.131737681,4.827880157
908460,Dacinostat,-2.739606661,-2.992549055,-2.982445788,-1.976502898
1240172,CCT-018159,4.994375943,3.728924106,3.572458263,3.298364852
907281,Crizotinib,1.571410824,2.100567971,1.800003241,1.90819998
688021,NU7441,3.806890508,3.87730817,3.930430615,3.934218618
908152,AS605240,4.814884856,4.923285967,4.58376481,4.377440087
753577,Doramapimod,2.740387338,3.066051982,3.780093964,3.670043139
908139,GSK1904529A,1.647911497,1.621025171,1.759180692,1.897141299
908447,BX-912,1.38315287,2.154194958,1.854404852,1.489081622
907047,XAV939,3.763769759,3.042629784,2.889445682,3.033842038
905946,Dactolisib,-3.046513306,-2.587956576,-2.796736342,-2.652807438
908152,Zibotentan,5.386429764,5.355698078,5.187891806,5.182839497
906794,JW-7-24-1,1.990783419,1.640101887,1.765070631,1.64977811
1240127,GW441756,1.792304414,1.802786825,1.991466419,2.146841869
1290922,Linsitinib,0.772632989,2.413193589,2.735162099,2.669105026
753610,AR-42,-2.69644231,-2.721996412,-2.54433546,-2.081388419
946373,CCT007093,4.453607182,4.025328197,4.338550474,4.483064737
908476,Elesclomol,1.851508396,0.736495273,-0.038859873,-0.206822985
909744,Tubastatin A,5.670952529,5.611009172,5.714540976,5.390285073
1240135,PAC-1,1.88080211,1.955799962,2.297559629,2.362148025
909758,(5Z)-7-Oxozeaenol,-0.250204113,0.785058775,0.443420085,0.435847517
1240226,FH535,1.546972171,2.121076149,1.752242119,2.220354954
908452,CHIR-99021,2.665249963,3.032115194,2.726201914,3.021920672
687983,PD173074,0.04476262,2.996595998,3.079541018,2.832301631
1240202,Bosutinib,0.106381237,0.860773648,1.304424985,2.088468516
907291,PFI-1,2.711734743,2.885637782,2.756156644,2.758767544
908156,SL0101,2.951903648,3.347087897,2.99697723,3.281781497
949157,Alectinib,2.242148563,4.186994715,3.715308811,3.482380124
1298141,Veliparib,3.771980252,4.551822614,4.710358704,4.522100505
925338,(5Z)-7-Oxozeaenol,1.587808475,0.690455469,0.66256976,1.233786494
909907,SL0101,6.326906468,5.834869348,5.825198284,5.676592653
910861,Quizartinib,2.37623814,1.58490551,1.418879754,1.689819648
910554,Bicalutamide,2.963876107,2.90008039,3.243134576,2.815020416
907279,JQ1,3.218515624,1.315843159,0.015283326,0.768695145
910941,Tubastatin A,4.175704396,2.430012512,2.094318047,2.497417162
753582,MG-132,0.146784602,-0.041966841,-0.626550038,0.129823946
906833,Rucaparib,2.438930201,2.161414051,2.044680856,1.966409369
907066,UNC1215,2.780685692,2.683116046,2.913925112,2.696952416
1240153,Rucaparib,3.874166198,3.501261188,3.45835832,3.305651004
1299061,QL-XII-47,1.172052918,0.587905854,0.805852756,1.254262003
753589,XMD8-85,5.25878085,4.427451755,4.20451592,3.914810903
908457,Y-39983,3.916806723,4.165695086,4.364714006,4.138054034
910566,GW-2580,5.013946026,4.203118478,4.147338462,4.067727995
1330950,Saracatinib,2.996964948,2.657585526,2.482110886,2.43337777
1480374,TPCA-1,2.707007415,3.396456727,3.089696238,3.216285465
949166,CGP-082996,4.385640018,3.123146905,3.156193496,3.768417745
753575,Alectinib,1.96923594,3.861925501,4.048741797,4.003307126
907175,Rapamycin,-1.711237148,-1.214518881,-1.28197708,-1.879164643
908467,KU-55933,2.801843833,2.780801143,2.817615595,3.429329897
1240153,CAY10603,0.285323935,-0.297959462,0.289594497,0.712019774
1330982,AT-7519,-1.904911449,-1.996515008,-1.992374758,-2.099347353
749709,AICA Ribonucleotide,7.446939353,7.906329291,7.873501319,7.711643202
908152,Serdemetan,2.518550493,1.882566046,2.084447646,2.355954967
910079,Ruxolitinib,4.717232183,4.462081246,4.525050633,4.494872618
905957,HG-5-88-01,4.128592008,3.611824907,3.840788485,3.972090548
946357,Doramapimod,3.778515486,4.159715489,4.134991894,3.934051338
949175,Tubastatin A,2.966831148,3.606951178,3.799626709,3.458662913
906869,GSK650394,2.80079004,2.973468076,2.912354494,2.742146115
1303912,NG-25,4.403764513,3.342825809,3.59596275,3.530416115
1240159,Tivozanib,0.171180268,0.781395188,0.614573316,0.734230724
753594,VX-702,1.775733587,2.565478651,2.462875856,2.632107573
946367,Olaparib,2.516998053,4.079821063,4.130607724,4.0653168
907041,JNK Inhibitor VIII,3.975945611,3.840642084,3.88808019,3.81383031
910548,GSK650394,3.050532737,2.909661796,2.917725397,2.968364674
906818,Pelitinib,2.174202279,2.175717382,2.493186271,2.376165431
906843,Rucaparib,2.556783021,3.237885756,3.149254677,3.18668028
909723,Tivozanib,-0.043116679,0.667374833,0.62903754,0.659722432
910930,BX-912,2.577500238,2.364609085,1.587851339,1.519615445
1480364,ZM447439,4.802510776,3.982490424,3.859462967,3.304789547
753552,Linsitinib,3.428238767,3.385961052,3.513705766,2.888991495
1298168,(5Z)-7-Oxozeaenol,-0.009278638,0.494734993,0.600467234,0.784139347
1240215,PIK-93,5.958301373,3.287780746,2.860056906,2.286898638
1298134,CUDC-101,0.657046192,0.520424073,0.754140526,0.843795675
910904,HG-5-88-01,3.525820204,2.909833007,2.957006068,2.881784193
749711,Elesclomol,-2.960580698,-2.746706987,-2.316154243,-1.538252677
905948,TGX221,-0.686565121,-0.437584766,2.396064056,1.400569556
949161,Pictilisib,0.083956212,0.036825032,0.616593207,1.476776321
906835,PAC-1,2.912248869,2.82449374,3.094057072,2.746560499
910706,PF-562271,0.636309937,0.585696943,0.724946173,0.892533458
753577,Luminespib,-3.373163209,-3.610941676,-3.700011773,-3.473225664
909721,Enzastaurin,1.156253399,2.799294588,3.022187436,3.28768642
1240206,Tubastatin A,3.403136888,3.948913006,4.03884671,4.001110865
1240179,Veliparib,4.019028286,3.872241614,3.939316616,3.818779941
946354,Motesanib,3.028929989,2.202138835,2.537512127,2.420093597
907786,JNK-9L,-1.518608657,-1.326059139,-1.374301468,-1.020130385
908158,ZSTK474,-3.29273722,-3.43046189,-3.440479797,-3.032788947
930082,Dabrafenib,3.564611561,3.277019043,3.513434089,3.622415645
687777,Tivozanib,0.563542981,0.946872185,1.210798464,0.912899412
1298348,HG6-64-1,1.230060023,0.619484382,0.511644065,1.370613844
906790,Bryostatin 1,-3.099490946,-3.708157724,-3.791355814,-3.622100148
910687,PD0325901,0.893156522,-0.106823352,-0.182798971,-0.395683861
687804,SN-38,-2.399939718,-3.167906463,-3.766232564,-3.574482234
753569,AZD8055,-0.559651282,-0.096269337,0.032583333,0.205675885
1331033,XMD13-2,1.99005387,1.14956243,1.082448863,0.94006331
1298531,Dacinostat,-3.410508365,-3.545793714,-3.486418705,-2.887344326
1330983,Serdemetan,3.710021425,2.516957522,2.877643697,2.39711527
909975,NPK76-II-72-1,2.985892757,3.170533918,3.114857316,3.232069017
910567,Masitinib,2.583474186,3.570870205,3.449035081,3.423866633
753599,SNX-2112,1.761188057,2.14405067,2.493220906,0.5605226
906820,Bosutinib,0.934911517,0.93904317,1.041465666,0.926757275
1298529,Ponatinib,2.578016081,1.223302855,1.634166505,1.075023187
907282,BMS-754807,2.53379978,1.415244538,1.959247387,1.523390553
909248,QL-X-138,-1.354227457,-0.465478458,-0.183189906,0.313763806
910921,T0901317,5.206964469,4.730807684,4.694514233,4.601335143
753563,GW843682X,0.240986656,0.542782285,0.427927615,-0.050379373
1299064,Pictilisib,0.049072976,0.101344158,0.594165235,1.287732444
908450,BIX02189,4.963867543,4.866138477,5.048533266,4.613890259
907320,Obatoclax Mesylate,-4.081265141,-3.438286116,-3.292547095,-2.5893663
908129,Midostaurin,1.338265974,0.682759836,1.218828658,1.194490471
907317,JNK-9L,-0.47252978,-1.101481451,-0.802821654,-0.803955157
909975,XMD8-85,3.572083909,1.666568047,1.76537068,1.942792625
1659928,PI-103,3.012364076,0.358765784,1.107917359,0.479678287
908458,Parthenolide,4.685824743,4.360751599,4.510495031,4.336330632
1330964,SL0101,4.373412094,4.321788294,4.270374762,4.209417406
910544,Afatinib,1.163671706,0.559843039,0.792669172,1.018924454
1290795,MK-2206,0.87702846,0.963565341,1.153025085,1.183550434
906823,EHT-1864,3.552867547,3.865278968,3.731584134,3.858295934
1479988,Dabrafenib,0.055557853,0.239000049,-0.036289135,-0.496121469
1240196,Bosutinib,0.690115995,1.333700031,1.360502471,1.36851547
905948,Talazoparib,3.713911123,2.580157319,2.81547927,2.562350926
949178,FH535,1.493538869,3.14338267,2.659090558,2.485461406
753532,FMK,3.061227872,5.746921393,5.933028283,5.550530322
753608,JQ1,0.798977189,1.181865226,0.71642335,0.380507073
946355,UNC1215,2.957182437,2.811753413,3.05010557,2.785230265
1240128,CP466722,2.366271326,2.507745803,2.514804494,2.362598036
905964,Lestauritinib,-1.247160658,-1.760700673,-1.838734749,-1.695557501
724878,Selisistat,6.319116017,6.04572538,5.930254525,5.755639623
906846,SB216763,4.63675461,4.712586899,4.629958262,4.771139445
924106,A-770041,4.003597226,3.379938222,3.521989214,3.176759646
688058,AKT inhibitor VIII,4.00584851,3.272298347,3.100796677,3.232079088
906871,Enzastaurin,4.312952894,2.822856309,2.585647357,2.284958088
753604,AS605240,2.238405021,2.538818191,3.059150746,2.185917062
907045,AS601245,3.305839164,2.587763294,3.007592287,3.078377179
1297439,Doramapimod,3.751081261,4.306715867,4.485996196,4.540671818
1331035,Imatinib,1.932963614,2.300952399,2.348116372,2.277647863
1240184,Pazopanib,3.103250614,3.805358702,3.566544988,3.486991756
905948,AZD7762,0.866965232,-0.365682706,0.179322228,-0.363127934
1480360,GW-2580,5.973165007,5.568679381,5.345703752,5.289480357
910934,QS11,3.148826528,1.612754987,2.142716971,2.103111565
905961,Elesclomol,0.26486648,-1.280255272,-1.559796103,-1.959255212
753595,AICA Ribonucleotide,8.047504087,7.395456305,7.260914751,7.284160334
683667,Y-39983,3.300245957,4.908363134,5.048620468,4.588236183
688086,KIN001-270,4.509203951,4.613840394,4.582869455,4.293235183
907299,Daporinad,2.365823034,-2.358553304,-2.484923789,-2.298201695
687807,Elesclomol,-2.235098558,-0.250403572,-0.674612927,-1.055004409
909758,OSU-03012,0.903427929,1.407070277,1.281756532,1.793326151
909706,XMD11-85h,4.255877377,4.131844763,3.55954304,3.899875543
1298357,Camptothecin,-2.452658208,-2.866272404,-3.592045259,-3.219840444
905936,QS11,3.128999753,2.041860917,2.265861107,2.512361611
925345,QS11,2.582451098,2.670552333,2.081834536,2.68912512
910706,WZ3105,-2.542222593,-2.537021795,-2.625415709,-2.369145148
924240,Temsirolimus,-3.632921234,-2.252469431,-2.112905291,-1.980175451
905986,NU7441,2.758181448,2.505423529,2.475104762,2.379740711
905982,GSK319347A,5.225326006,5.086169627,4.771641286,4.714010378
905946,NG-25,4.549326673,4.714555452,4.854862159,4.15620383
724828,AICA Ribonucleotide,7.436320366,9.051288177,8.546959022,8.055836909
724834,SB590885,4.305987792,3.143338946,3.428355446,3.424705491
949153,DMOG,4.806986324,5.049698825,5.319110842,4.700286757
1298168,AZD6482,0.793015523,1.359009966,2.138500081,1.062818353
1298365,Embelin,3.49801138,2.772121233,2.773728696,2.691409811
1240205,Embelin,3.740461046,3.344685053,3.540170452,3.364713253
753616,TW 37,-3.475894474,-1.1462992,-1.253635096,-0.971558285
1287706,Midostaurin,0.479566276,-0.709599823,-0.376083442,0.023621183
753581,Tanespimycin,0.812780275,0.081794954,0.052941426,0.306948053
1240169,AKT inhibitor VIII,2.78821208,2.757503238,2.744952299,2.614097545
949090,Talazoparib,0.90615821,2.846400835,3.044118604,3.923532081
1240206,TPCA-1,1.745657512,1.964957886,2.277025413,1.948069816
909736,WHI-P97,4.493126859,4.142233586,4.038487585,3.695976999
905942,WHI-P97,2.49249062,4.209141799,4.122705262,3.81988581
753561,Cabozantinib,2.290653726,3.088017293,3.241121316,2.944564437
1330995,Sorafenib,1.608719748,2.349374045,2.647079288,2.838699306
688121,Parthenolide,1.856445746,1.640445168,1.562613867,2.568167419
1480360,VX-702,1.070319563,3.127344635,3.273905565,3.512922422
1298223,CAY10603,0.725839318,1.477236404,1.630254822,2.058878193
909709,BAY-61-3606,4.748277305,3.069925959,3.00207228,2.842745968
1330983,BI-2536,-3.030800989,-3.149299717,-2.771409089,-2.672047872
1659823,SGC0946,1.728401352,2.108465519,2.09684629,2.100282538
909726,Quizartinib,2.715630582,2.180730389,2.243752097,2.182264897
907786,Quizartinib,1.863326103,2.120071485,1.905852651,2.153203067
1240130,Vorinostat,-0.98972024,-0.343925451,-0.024735859,0.580545518
907059,Tamoxifen,3.672846375,2.698301467,2.940297192,2.686493095
908459,Nutlin-3a (-),5.424524734,4.709933012,4.839243922,5.194595057
907071,Linifanib,2.46384171,2.484322623,2.385741679,2.105388642
688031,Motesanib,2.620266039,2.917444631,2.895475636,2.826343896
949088,Linsitinib,2.896228274,3.204951422,3.484699941,2.801283529
1298529,Quizartinib,3.055252696,3.066442794,3.009062192,2.744368168
1503363,Y-39983,2.942157909,2.592986076,2.82604962,2.588153369
908151,UNC1215,2.336028216,2.192798401,2.179383303,2.284681007
910401,Tivozanib,-0.371815828,-0.243146896,-0.282295904,-0.303389564
1290769,Entinostat,3.315245921,2.940290314,2.950279236,3.078488699
906831,Erlotinib,2.294130751,1.876089766,1.846711552,2.07657982
1290768,XAV939,3.354515046,3.096092685,2.83882188,3.276520149
724838,Fedratinib,2.534396684,2.029607446,1.980275216,1.729351731
906820,CAY10603,-1.262061138,-0.750966954,-0.878343209,-0.246102919
907273,WZ3105,-1.201472364,-1.50899323,-1.973779495,-1.066886718
753583,Rucaparib,4.78833002,4.041817226,4.037258406,3.979923248
971777,Lestauritinib,-1.217402686,-1.398556015,-1.503539669,-1.428096105
1331025,Nutlin-3a (-),4.380158577,4.046791913,4.35369733,4.368865801
907062,FTI-277,3.073409124,1.651761893,1.703436048,2.047490478
907050,FR-180204,4.542275597,4.397201031,4.49991289,4.305398504
949178,CCT007093,3.859780333,3.845530797,3.531698844,3.713851924
906852,Pictilisib,2.345841506,0.166112484,0.753122106,0.170292037
905970,Camptothecin,-0.47679592,-0.877320981,-1.051996924,-0.930063176
753595,Bexarotene,2.152358805,3.728399911,3.568110693,3.614783878
910706,OSI-930,1.524779275,1.209255603,1.092408431,1.799623237
949175,NSC-87877,0.754484544,4.830774033,4.751158408,4.892313063
949160,Omipalisib,-5.601600722,-5.715972587,-5.8259558,-5.097492642
908452,Serdemetan,2.135525144,3.126669864,3.019710655,2.930794881
1240138,OSI-027,-1.280629626,0.920655595,1.065138416,0.6043939
909732,Masitinib,3.963420463,3.732277573,3.816239786,3.706211314
1674021,T0901317,4.47078965,4.841668627,4.794453808,4.748908353
906794,PD0325901,-1.251280643,-0.427361627,-0.913795468,-0.712630275
910568,AZD8055,-0.438091151,-1.228779716,-1.921843119,-1.535297637
949088,GSK269962A,3.583278919,1.877675122,2.295839909,1.919374603
998189,Linifanib,2.934186914,2.688652018,2.520459601,2.600457687
753576,XMD14-99,5.08235534,5.14202137,5.257826787,4.947667877
907059,GSK650394,5.063141435,4.489266638,4.298309108,4.85085087
1240138,PIK-93,3.002445161,2.925505776,2.887923456,2.510096325
909713,QL-X-138,2.451511845,3.235646999,3.199033726,1.986077216
910925,Omipalisib,-4.631752315,-4.561386913,-4.520219978,-4.125847138
1503367,CAY10603,0.55618854,0.227941613,0.51972437,0.867122441
1290807,Olaparib,4.156847896,4.639445343,4.422515879,4.266173839
907277,GSK269962A,1.00118684,0.669584849,0.512082532,0.487584925
909718,NPK76-II-72-1,1.440351207,2.593704326,2.701213766,2.975037466
909728,Motesanib,3.261481621,2.582140119,2.65242096,2.479607576
910849,UNC0638,6.330810904,5.293481821,5.491488953,4.781741483
753564,IOX2,0.130574865,-0.110920984,-0.018129759,0.037265341
946373,Enzastaurin,5.930903995,5.775427096,5.204065925,4.355712063
946359,Bryostatin 1,-1.915977499,-2.14112114,-2.299964526,-2.710776346
909754,QS11,1.336147949,5.540941547,5.401098852,5.529956803
1287381,Bicalutamide,2.909620529,2.674992263,2.702347146,2.748089112
909699,Alectinib,4.565669055,4.022227984,3.68090973,3.672123949
949161,GSK690693,3.622733503,1.524083624,2.382116534,2.289910913
753555,Axitinib,2.221731025,2.346689699,2.107240516,2.307756608
713878,Luminespib,0.018865484,-1.961635334,-1.579853165,-2.087249987
910919,Dactolisib,-1.918430821,-2.147980126,-1.820880826,-1.971831944
910549,Afatinib,1.581445189,0.821912775,0.567152405,0.172776187
1503369,Refametinib,0.921009561,0.850949059,1.17587003,0.182584072
925341,CCT-018159,1.979250654,3.415643612,3.478822775,3.349964824
1240179,NSC-87877,4.840819452,4.583487729,4.588431957,4.844156462
909263,JNK-9L,-0.143414887,0.782483493,0.751041172,0.458454316
907318,CP466722,2.694764752,2.474021984,2.896274209,2.321630806
908447,GSK1070916,-1.013143175,-0.688046695,-0.477998816,-0.727884966
910931,QL-X-138,3.69630984,3.002078176,3.296469744,2.117860731
1240138,KIN001-270,6.265032386,5.356531532,5.216859311,5.193097885
909709,SB-505124,5.294552072,4.925663264,4.885146291,4.789287031
908460,Amuvatinib,2.328858006,5.593458245,5.508498246,4.898059548
1240139,OSU-03012,1.525554267,1.807770601,1.8433065,1.853627772
753574,PD0325901,-2.821066177,-3.105386965,-2.966719838,-2.17549185
908445,JNK Inhibitor VIII,4.868560726,4.761762165,4.75622693,4.565571536
908454,BMS-345541,3.368665098,2.814231668,2.820735214,2.536565924
906813,KIN001-266,5.239605018,3.591397052,3.44689458,3.223941059
906824,Midostaurin,-0.059516786,-1.008193912,-1.141386414,-0.711715269
910916,Cabozantinib,2.688035464,2.520552699,2.499277388,2.236425168
1240205,CHIR-99021,2.499706275,2.978770937,2.978557477,3.092960293
930297,CHIR-99021,3.119922153,3.895974546,3.677719367,3.675203284
905984,AZ628,1.885006227,1.955286576,1.947951295,2.057232778
907787,CCT-018159,5.138343904,4.129221827,3.9049674,3.489650801
907072,GW441756,3.029308274,2.042134067,1.738990371,1.897680232
908136,Y-39983,2.704083079,1.978221917,2.209498926,2.289018506
925341,Bryostatin 1,-3.431628431,-3.109417844,-3.17107564,-3.004682531
1330947,Sunitinib,-4.671490611,-3.496338541,-3.436185408,-2.779067262
722058,AS601245,1.686857607,1.357904835,1.432216739,1.647239182
910569,PLX-4720,4.307859564,3.94200391,3.854081501,3.957907335
924248,KIN001-260,4.795022463,4.738843528,4.541755579,4.201290185
905967,AKT inhibitor VIII,4.008312272,3.851526361,4.357340897,3.759818651
907799,AKT inhibitor VIII,1.220996547,1.734155944,1.693970707,1.745828723
688006,Tamoxifen,4.1456971,3.61918598,3.686454055,3.838495688
1327766,PIK-93,0.736382156,0.671886367,0.70828925,0.283381051
909698,Y-39983,4.137453445,3.236194529,3.489215037,3.494104241
753551,AZD8055,1.006379041,1.39019105,1.470102302,1.254531346
1330991,Avagacestat,5.207459432,4.325523485,4.337187421,4.102835746
1330987,Amuvatinib,3.168195186,1.128218955,0.250195919,1.843880559
906828,Bryostatin 1,-4.01569511,-3.322817409,-3.188879699,-2.920444466
908469,Belinostat,0.1648047,-0.473641421,-0.620879946,-0.658505376
1240206,IPA-3,5.982078029,4.618723703,4.724769379,4.200252359
924238,Dabrafenib,-4.019807111,-2.462305016,-2.595540444,-2.7975682
687588,JQ1,0.951174681,1.248630722,1.427681993,1.073273867
1287706,TPCA-1,2.988953423,3.822173448,3.612760302,3.366489716
687452,Tubastatin A,3.509234639,3.413903012,3.915601616,3.646446292
687985,TPCA-1,0.492622618,1.859263475,1.754675791,1.573198832
905984,A-770041,2.789127086,1.266301522,1.325551316,1.132820147
908138,JNK Inhibitor VIII,4.354586298,4.395792535,4.158242881,4.266175067
910947,Sunitinib,0.28438068,0.354369701,0.248130584,0.801413562
749709,GW-2580,5.510698683,5.477267666,5.412971581,5.154427137
905964,BAY-61-3606,2.651575224,2.199008408,2.360027912,2.029467186
909711,Tozasertib,3.301756639,2.625220584,2.16258047,3.149884251
687821,CCT007093,3.608260435,4.025777471,4.029606988,3.987029347
1331037,GSK1070916,0.142318265,-3.16368245,-2.45040803,-2.533384369
905974,Ruxolitinib,3.853909554,3.896416205,3.984650085,3.995017782
1240190,IPA-3,3.363672479,3.081956389,3.105300965,3.30302119
908135,Linifanib,1.513447934,2.032687886,2.245114658,2.011079611
1503368,Ruxolitinib,3.176211625,3.943935372,3.812469222,3.623449787
1327766,PAC-1,2.646921587,1.449837551,1.165391918,1.035030531
687592,AZD7762,0.324801239,-0.375677646,-0.219271125,-0.218458305
908452,NPK76-II-72-1,5.414889533,4.619584915,4.412297776,3.596041354
1330947,Olaparib,2.378951226,2.182647358,2.285291421,2.223700807
907322,Sunitinib,2.337499596,2.585617389,2.76783802,2.747391251
905948,Linifanib,3.163903868,2.97091834,3.096359203,2.939336742
1659928,GSK690693,4.276159813,1.520554156,1.905075203,1.657424984
1298141,Ispinesib Mesylate,1.5064466,1.041670038,1.448697171,1.200516126
1322213,Selumetinib,3.613447109,3.478630931,3.383338606,3.638235307
1298156,JQ1,-0.343487476,-1.50037473,-2.006224515,-1.105551449
749711,RO-3306,3.773230556,2.348573506,2.434462268,3.102886331
906864,NG-25,4.396111621,4.691771916,4.712459903,4.809137633
909251,QL-X-138,0.136650139,-0.006825316,0.085118577,-0.047506867
908449,SNX-2112,-0.092359988,-1.328430787,-0.981718172,-1.150217146
909750,MK-2206,1.920887986,2.224416109,2.35199256,1.912387393
910936,CCT-018159,2.804468488,2.021306312,2.255918857,2.153525346
907281,PF-4708671,2.668677859,3.148748169,3.204051891,3.162211659
1240208,NVP-BHG712,3.623115472,3.107383004,3.137136554,2.797224831
1298357,Omipalisib,-0.30899972,-1.688001882,-1.328564906,-1.64199745
909249,XMD8-85,1.154628495,1.350078399,1.72577338,1.513083528
1297446,QL-X-138,-0.582035163,-0.033081454,-0.105234189,-0.150175371
910694,SB590885,3.725642856,4.657620931,4.399140107,4.513620054
905950,WHI-P97,3.131770564,3.029353963,2.91503098,3.651466422
722045,T0901317,4.668798256,4.59721872,4.498234928,4.430148629
907057,PI-103,2.461085637,3.493761575,3.856964324,2.559437399
1240184,GSK650394,4.759487054,3.249046868,3.086687648,3.49788463
1240132,AT-7519,1.811976437,2.569205982,2.445150525,2.780457985
909697,Palbociclib,2.383752246,2.817635,2.981573436,3.142737621
905934,Tanespimycin,-2.342724799,-0.173612799,-0.534538226,-1.619622904
1298215,Pelitinib,3.109139816,2.965236212,3.167284356,3.015733018
905986,Lapatinib,1.678671677,2.831697113,2.980419177,2.774877551
906696,Quizartinib,2.438388566,2.442847656,2.25170516,2.141915696
906794,(5Z)-7-Oxozeaenol,0.65833457,0.956489946,0.836861277,1.169992742
905955,OSI-027,0.272733079,0.54879664,0.490967992,1.54780108
684055,BX-912,0.471290688,0.673068629,0.698585638,-0.19750429
753586,SB590885,3.312912347,3.415209568,3.165919093,3.498677799
924250,IOX2,1.137495769,0.652825617,0.555957517,0.631602874
753531,AICA Ribonucleotide,6.505632389,5.998497296,5.843121109,6.281669044
910853,Embelin,1.638079784,1.920633013,1.953947596,1.965650835
1295741,Ruxolitinib,2.989808247,3.023230175,3.348799757,2.92305012
1330983,PHA-665752,1.667429995,2.062636597,2.221079344,2.247875889
688018,Cyclopamine,5.579499792,5.765175586,5.65533773,5.467472799
907172,CCT007093,3.672864798,4.025131686,4.041591729,4.233420541
907069,Axitinib,3.169461457,2.953915925,3.096604597,2.631945942
909745,BMS-754807,0.282467764,0.899681807,1.037053371,1.179510159
907321,Y-39983,4.342077117,4.244994819,3.996762804,4.08282081
907320,CCT007093,3.934600833,3.756284884,3.686784931,3.683922742
909732,AZ628,1.376093811,1.860663618,2.02811224,2.197867414
907799,GSK650394,2.768188793,2.239682591,2.395750989,2.631558815
907170,KIN001-270,4.144261338,3.680232011,3.74064896,3.470853254
1479995,GSK429286A,5.531622237,5.101719086,5.132201203,4.840129943
1240199,OSU-03012,3.211955826,5.871752825,5.424397739,5.309480308
753538,Navitoclax,1.566543481,1.906959256,1.854219517,1.714373138
908451,Salubrinal,2.580112612,3.761312138,3.609939626,3.74941337
905991,Dacinostat,-4.023311156,-3.23818933,-3.055262977,-2.766697236
908455,FR-180204,5.640905931,4.903795226,4.922381523,4.951027732
684062,Seliciclib,5.437062164,5.469401559,5.638212004,5.587707829
908481,GSK269962A,2.761649875,2.50134911,2.662244812,2.598780707
906868,SB52334,1.901885331,4.345370894,4.386359249,3.816739661
753577,CUDC-101,-0.698452221,-0.678946619,-0.480096944,-0.11429005
925341,KIN001-270,3.742790935,4.279638065,4.46038265,4.139661006
1240217,Talazoparib,3.09235037,1.572352851,1.927546162,0.614663834
946361,BX-912,0.769611626,1.059513399,1.03036535,1.320670586
910706,Temsirolimus,-4.500988079,-3.589925392,-3.912808969,-3.613208435
905954,OSI-930,4.542790211,4.384468809,4.223861979,4.188440056
910861,Serdemetan,3.996018025,2.932116912,3.019346618,3.208301696
906835,Doramapimod,4.941378038,4.837908872,4.690492381,4.396777549
717431,AICA Ribonucleotide,8.546706996,8.553985534,8.470141966,7.713047768
909722,A-770041,4.290070366,3.729477531,3.736652163,3.414007655
906818,Pazopanib,1.866559944,2.24575332,2.609492054,2.563996587
909784,Cetuximab,4.68462848,6.04907025,6.068606926,5.563389539
1298353,Masitinib,4.026851898,4.996575643,4.662787462,4.499445193
1327766,Bicalutamide,1.940448243,1.730845954,1.894542435,1.9636108
909716,Tivozanib,0.183271862,0.331328612,0.516174145,0.350994249
724866,Bryostatin 1,-3.692935519,-3.080310202,-3.42676508,-3.17723787
906875,Imatinib,2.878910704,2.641127448,2.90831643,2.761881759
909731,IOX2,-0.237955923,-0.094709651,-0.187624187,-0.051877896
908476,JW-7-24-1,3.145036314,1.937071071,1.81146477,2.309243462
910710,Lenalidomide,2.239730245,2.586348166,2.78604677,2.702993668
