Cell,Drug,IC50,IC50_Predict_model=2,IC50_Predict_model=1,IC50_Predict_model=0
909758,JW-7-24-1,2.392579292,0.307844415,0.325006127,0.7268754
1290768,JW-7-24-1,2.264570517,-0.10920566,-0.072546354,0.571481085
909779,JW-7-24-1,0.751393785,0.537119513,0.650855983,1.262393327
906803,JW-7-24-1,1.791327991,-0.026697829,0.046480376,0.282803504
753562,JW-7-24-1,1.270156958,0.056018304,0.116207889,0.198944558
909716,JW-7-24-1,0.966414136,-0.739818123,-0.498709402,0.189188748
753556,JW-7-24-1,0.13106124,-0.047598024,0.023046314,0.448645374
907055,JW-7-24-1,0.927224844,-0.69562366,-0.493252034,0.292297904
688011,JW-7-24-1,2.791711212,0.684467151,0.813929253,0.938767735
911905,JW-7-24-1,1.44223281,-0.063180349,0.123382006,0.651434341
907172,JW-7-24-1,1.325641334,-0.523003128,-0.383163012,0.538750705
907072,JW-7-24-1,0.331181721,-0.317522199,-0.164536279,0.7740688
909252,JW-7-24-1,-1.125061353,-1.493749666,-1.311894718,-0.447487493
753573,JW-7-24-1,0.56289326,0.417091655,0.458853602,0.648230296
688121,JW-7-24-1,1.734821138,-0.284445518,-0.163509925,0.326331671
910688,JW-7-24-1,-1.470601533,-0.016992277,0.04003372,-0.138303329
1524419,JW-7-24-1,-1.149058462,0.474040792,0.558305288,0.623345021
688026,JW-7-24-1,0.534206887,-0.012938565,0.139192014,0.586842138
910691,JW-7-24-1,-0.029219014,-0.339679232,-0.111747315,0.72827095
924102,JW-7-24-1,1.456170991,0.278984893,0.32427142,0.5182102
753623,JW-7-24-1,3.46202276,0.280182606,0.371456247,0.617535578
909735,JW-7-24-1,0.359697375,-0.334908254,-0.110054098,0.358216928
907060,JW-7-24-1,3.594110374,-0.413035403,-0.259070414,0.271420087
753564,JW-7-24-1,-0.81138979,0.440615425,0.565885643,0.852143456
907269,JW-7-24-1,1.198510116,-0.456384597,-0.380081958,-0.146545314
1298355,JW-7-24-1,2.041000689,-0.043531858,0.016726924,0.575731013
905954,JW-7-24-1,1.490946766,0.105076671,0.171338386,0.325475225
908463,JW-7-24-1,2.072968193,0.74946294,0.920290305,1.014996608
907320,JW-7-24-1,0.169129787,0.152874712,0.19261603,0.503472162
910569,JW-7-24-1,1.277486205,-0.920017536,-0.607063326,0.08971159
908443,JW-7-24-1,-0.743731535,-0.276026821,0.045509094,0.47234787
949163,JW-7-24-1,-0.996493133,-0.726756868,-0.624385391,-0.043661482
907322,JW-7-24-1,1.606540925,-0.851871571,-0.575384896,0.01642265
907071,JW-7-24-1,2.068628958,0.661186859,0.646319861,0.787559162
905986,JW-7-24-1,1.548836571,0.260384349,0.296884751,0.673416454
906999,JW-7-24-1,2.629267482,-0.676387941,-0.528759758,0.012195935
1240159,JW-7-24-1,2.284817345,-0.41166729,-0.257749145,0.37964117
1240198,JW-7-24-1,0.637392592,-0.027732044,0.139286217,0.627879203
910944,JW-7-24-1,-0.124428205,-1.641770749,-1.548006006,-0.82136973
1240199,JW-7-24-1,2.871649609,0.859090675,0.942520489,0.974557232
905975,JW-7-24-1,2.431470131,-0.259539339,-0.176688669,0.342891222
910937,JW-7-24-1,-1.127695835,0.497872986,0.633321243,0.839472349
1290810,JW-7-24-1,2.863937755,0.048291867,0.122406941,0.706957394
907317,JW-7-24-1,2.373161515,-0.349085424,-0.238869653,0.197898135
1330982,JW-7-24-1,-0.60631722,-0.986440563,-0.88576407,-0.558048387
910910,JW-7-24-1,1.887877749,0.670086568,0.736886798,0.946923229
1240131,JW-7-24-1,1.966678834,0.279954751,0.400494005,0.979099471
1240189,JW-7-24-1,-0.958833547,-0.814534079,-0.496927387,0.350483466
906847,JW-7-24-1,-0.875768789,-1.116428676,-0.985152823,-0.237626128
906875,JW-7-24-1,1.635561976,-0.4935553,-0.36189033,0.121771447
910706,JW-7-24-1,-1.337390103,-0.933087119,-0.81575756,-0.240485836
910851,JW-7-24-1,2.541301613,0.252766264,0.456848866,0.705776286
949161,JW-7-24-1,0.532066138,-0.547358608,-0.455927708,0.102355012
753554,JW-7-24-1,1.274432912,-0.15089814,-0.01087296,0.500630754
909706,JW-7-24-1,3.021837162,0.035767113,0.077736748,0.26971766
753546,JW-7-24-1,2.376843633,-0.161624275,-0.056406526,0.429524099
909749,JW-7-24-1,0.51631146,-0.289014752,-0.209141305,0.371778968
908156,JW-7-24-1,-0.928451035,-1.251528641,-1.186420178,-0.842525782
906838,JW-7-24-1,1.967307679,-0.865329681,-0.724103448,-0.320922486
1240181,JW-7-24-1,3.695652753,0.07330571,0.145145672,0.690187501
910861,JW-7-24-1,-0.499707318,-0.91478822,-0.817498651,-0.387404146
907298,JW-7-24-1,2.386546391,-0.177141849,-0.086591689,0.281788006
906805,JW-7-24-1,-0.137676754,0.00978442,0.159002381,0.854352121
909250,JW-7-24-1,1.694225567,0.240198081,0.313045655,0.624032811
1240178,JW-7-24-1,1.897826148,0.2229459,0.341154725,0.791452594
909905,JW-7-24-1,1.7471203,0.241134187,0.222099279,0.613570051
908449,JW-7-24-1,0.686923296,-0.035101027,0.002020229,0.735055286
907069,JW-7-24-1,1.457934676,0.226374435,0.307484455,0.586577437
1240184,JW-7-24-1,0.978962627,-0.329681025,-0.162006244,0.290837652
908483,JW-7-24-1,0.647660318,-0.398446099,-0.233867012,0.252686554
907285,JW-7-24-1,1.876080914,0.282105495,0.352429642,0.809685048
1290797,JW-7-24-1,1.511724768,0.043405832,0.169284915,0.503085649
908473,JW-7-24-1,2.334753343,-0.053655219,0.069198056,0.433700286
1503367,JW-7-24-1,1.842570804,-0.179545258,-0.097596158,0.731005112
909730,JW-7-24-1,0.883523167,-0.681119224,-0.545990151,-0.173807247
909736,JW-7-24-1,0.876900737,0.101058553,0.16709455,0.70388285
906844,JW-7-24-1,1.185300244,-0.609982822,-0.343164215,0.816995519
906696,JW-7-24-1,1.597836699,-0.424416264,-0.24449887,0.323535951
1240196,JW-7-24-1,1.798785612,0.08892235,0.185942748,0.559380009
1298365,JW-7-24-1,1.317371291,-0.418911684,-0.319733665,0.515469578
753540,JW-7-24-1,0.552239898,0.235613444,0.31434069,0.745507287
905950,JW-7-24-1,2.296942099,0.087959715,0.214352921,0.377199589
688007,JW-7-24-1,1.660048533,0.227803662,0.36491674,0.672482238
749713,JW-7-24-1,0.355776973,0.397553482,0.516671491,0.548769399
1330950,JW-7-24-1,-1.257585582,-0.987165665,-0.6913093,-0.12843848
905947,JW-7-24-1,-0.691237791,-0.184797861,-0.115539961,0.54279889
946377,JW-7-24-1,1.548675682,0.037925275,0.037596536,0.352156933
910932,JW-7-24-1,2.333327407,0.034404724,0.092752776,0.298742448
906693,JW-7-24-1,2.157616706,-0.074547651,-0.003565019,0.557521797
949174,JW-7-24-1,-2.385337069,-0.415643061,-0.182554806,0.241557989
1303912,JW-7-24-1,4.093485236,0.61619709,0.592856591,0.660696981
909974,JW-7-24-1,2.026846951,0.092472772,0.174333122,0.767801239
909708,Midostaurin,2.122633988,-1.226829094,-1.265099278,-0.93716392
1298362,Midostaurin,-0.353721415,-1.260022479,-1.231417808,-0.529301123
1298222,Midostaurin,-1.33548088,-0.962717481,-0.981963344,-0.653994677
909758,Midostaurin,1.125611127,-0.836055766,-0.876138842,-0.432894308
1290768,Midostaurin,-2.144180694,-1.186120179,-1.21913771,-0.538801517
909779,Midostaurin,-0.127350693,-0.287502622,-0.315754358,0.182496821
906803,Midostaurin,-0.978809554,-0.973351353,-1.069655393,-0.821643986
753562,Midostaurin,-1.452343775,-1.081576415,-1.114521066,-0.932239467
909716,Midostaurin,0.071635567,-1.439042234,-1.420877429,-0.859481624
753556,Midostaurin,-0.036706719,-1.14081093,-1.180428839,-0.6752355
907055,Midostaurin,-1.457922855,-1.414955656,-1.421869812,-0.788485629
688011,Midostaurin,0.988643893,-0.070220125,-0.089157367,-0.1244224
911905,Midostaurin,-1.902445236,-1.051183883,-1.011158336,-0.460229491
907172,Midostaurin,-0.105294127,-1.440135648,-1.437113966,-0.597572118
907072,Midostaurin,-0.65096031,-1.166384363,-1.175004558,-0.34408524
909252,Midostaurin,-1.324087526,-2.126057286,-2.201870218,-1.494578232
753573,Midostaurin,-0.041255967,-0.660637304,-0.726574505,-0.446032301
688121,Midostaurin,-1.284825145,-1.274527086,-1.261658535,-0.766688605
910688,Midostaurin,-0.59296795,-0.886587109,-1.043040031,-1.170377377
688026,Midostaurin,-0.080382618,-0.667485433,-0.700858184,-0.465705577
910691,Midostaurin,0.806740618,-0.962686113,-0.961155633,-0.337442367
924102,Midostaurin,-1.247535267,-0.836317347,-0.880520605,-0.626403244
753623,Midostaurin,0.074580165,-0.823745749,-0.842189969,-0.502047001
909735,Midostaurin,-0.54087952,-1.249318575,-1.191221026,-0.744402391
907060,Midostaurin,-0.905848542,-1.367140567,-1.342995576,-0.836575465
753564,Midostaurin,0.291558266,-0.251997525,-0.296946568,-0.19713028
907269,Midostaurin,1.455530483,-1.274657054,-1.424323233,-1.186766308
1298355,Midostaurin,-1.590203916,-1.058745029,-1.133682134,-0.554022998
905954,Midostaurin,1.893533586,-0.860511958,-0.958292633,-0.78773498
908463,Midostaurin,0.062661117,-0.31056061,-0.27685713,-0.117486996
907320,Midostaurin,-1.061354183,-0.904866308,-0.98336646,-0.611077686
910569,Midostaurin,1.331479573,-1.510110668,-1.460939307,-0.959971283
908443,Midostaurin,1.034147334,-0.966881853,-0.855369942,-0.6018204
949163,Midostaurin,-0.595986255,-1.430719287,-1.535716181,-1.118398555
907322,Midostaurin,0.600266673,-1.506682845,-1.539356949,-1.009106584
907071,Midostaurin,0.379779604,-0.364086272,-0.45892856,-0.308523081
905986,Midostaurin,-1.161653625,-0.85097263,-0.859299826,-0.448972407
906999,Midostaurin,-0.504905646,-1.64098517,-1.64330543,-1.088269422
1240159,Midostaurin,0.178042193,-1.383336696,-1.365194883,-0.736572
1240198,Midostaurin,1.92880126,-0.972110801,-0.950264355,-0.480784636
910944,Midostaurin,-1.872808857,-2.277510343,-2.438159005,-1.832113739
1240199,Midostaurin,3.028661013,-0.157814581,-0.197281103,-0.136921265
905975,Midostaurin,1.390356248,-1.159954067,-1.263818982,-0.774343856
910937,Midostaurin,0.297925226,-0.198994363,-0.23831156,-0.228876457
1290810,Midostaurin,0.029379463,-1.035697603,-1.051020729,-0.422955005
907317,Midostaurin,-1.338002979,-1.363804098,-1.411210663,-0.905744395
1330982,Midostaurin,-0.326666706,-1.750034425,-1.853559032,-1.589015953
910910,Midostaurin,2.075821281,-0.265247898,-0.346014859,-0.134037115
1240131,Midostaurin,0.899411102,-0.810799257,-0.796058369,-0.147912395
1240189,Midostaurin,0.093111196,-1.361800369,-1.298166945,-0.713255181
906847,Midostaurin,1.076569849,-1.825355367,-1.927142468,-1.286801584
906875,Midostaurin,0.881678419,-1.199551244,-1.235204362,-0.930047848
910706,Midostaurin,-0.905193919,-1.677761131,-1.770542408,-1.267627226
910851,Midostaurin,-2.412679805,-0.740018049,-0.693069453,-0.409187734
949161,Midostaurin,0.922830984,-1.272263619,-1.365247523,-0.962049981
753554,Midostaurin,-0.25872842,-1.103650962,-1.138409167,-0.602085691
909706,Midostaurin,2.196565283,-0.924455059,-1.031309159,-0.839948142
753546,Midostaurin,2.126488082,-1.082247231,-1.160021053,-0.67776109
909749,Midostaurin,-2.0024413,-1.292957992,-1.308408163,-0.749891299
908156,Midostaurin,-3.859917727,-1.933333732,-2.12739263,-1.844607223
906838,Midostaurin,1.756823037,-1.615071551,-1.69051121,-1.342735788
1240181,Midostaurin,-0.017934355,-0.674692023,-0.733317525,-0.367742637
910861,Midostaurin,1.665697014,-1.674752835,-1.780386304,-1.424670469
907298,Midostaurin,-1.549893899,-1.087178858,-1.135635777,-0.815595094
906805,Midostaurin,-1.076023764,-0.941132149,-0.951306701,-0.262513663
909250,Midostaurin,-0.858336991,-0.842413722,-0.814749824,-0.480160663
1240178,Midostaurin,-3.664468686,-0.792182353,-0.797151562,-0.339289648
908449,Midostaurin,-1.106380477,-1.124287954,-1.151239399,-0.401961787
907069,Midostaurin,-1.570840167,-0.819413164,-0.85004878,-0.523579938
1240184,Midostaurin,0.576549575,-1.315988936,-1.302348586,-0.816458393
908483,Midostaurin,1.585079432,-1.043179235,-1.08636702,-0.787468904
907285,Midostaurin,0.678752717,-0.699901198,-0.772540372,-0.312734763
1290797,Midostaurin,0.549970178,-0.97476626,-0.995252651,-0.603464022
908473,Midostaurin,1.789522559,-1.034634697,-1.069731565,-0.674804035
909730,Midostaurin,-0.167186634,-1.385673978,-1.459127815,-1.238641298
909736,Midostaurin,-2.062419041,-0.962263122,-0.979738761,-0.442159822
906844,Midostaurin,-0.890892191,-1.230921568,-1.191975212,-0.249349632
906696,Midostaurin,0.193096812,-1.359523342,-1.334724827,-0.779532028
1240196,Midostaurin,-1.301878663,-0.971821586,-0.996636362,-0.571244671
1298365,Midostaurin,-1.70454533,-1.367961616,-1.408006987,-0.600746785
753540,Midostaurin,-1.123115267,-0.7541104,-0.825451248,-0.386153081
905950,Midostaurin,-0.84814971,-0.970904712,-0.909986512,-0.714586055
688007,Midostaurin,2.358614743,-0.430103354,-0.47764652,-0.368861377
749713,Midostaurin,-0.142430493,-0.538720923,-0.564592046,-0.534405434
1330950,Midostaurin,-2.071017045,-1.546691468,-1.585392037,-1.178666426
905947,Midostaurin,-1.212913005,-1.225905245,-1.239939404,-0.576998624
910932,Midostaurin,1.060433203,-0.922432834,-1.031547036,-0.801122051
906693,Midostaurin,-0.620959787,-1.143888569,-1.180896315,-0.556969859
949174,Midostaurin,-0.205128065,-1.150071974,-1.107354441,-0.817289956
906849,Midostaurin,-0.678328844,-0.774873552,-0.775650829,-0.430779747
1303912,Midostaurin,-2.331345556,-0.546029011,-0.579306552,-0.477101078
909974,Midostaurin,0.685303316,-0.978622331,-0.969285041,-0.359940666
909708,PI-103,-0.001136306,0.66340115,1.191122953,1.182886815
1298362,PI-103,1.686849009,0.630326458,1.137624557,1.584400893
1298222,PI-103,-2.198403732,0.89503893,1.408472337,1.435076914
909758,PI-103,2.492230251,1.121617645,1.596798062,1.754879033
1290768,PI-103,2.692921222,0.730708134,1.244475095,1.5886985
909779,PI-103,0.278087402,1.280545112,1.649577324,2.212430827
906803,PI-103,-0.087325612,0.800600423,1.286794839,1.281578959
753562,PI-103,0.741032715,0.874962363,1.380080266,1.203619704
909716,PI-103,-0.87139026,0.118276221,0.744839959,1.16697833
753556,PI-103,-1.220581876,0.758619464,1.26096319,1.454543091
907055,PI-103,-2.316519393,0.180383955,0.779412167,1.303881582
688011,PI-103,2.310538226,1.452140199,1.847521671,1.893119349
911905,PI-103,3.586661366,0.719381313,1.294123586,1.645227249
907172,PI-103,-0.942905699,0.343283042,0.912310663,1.548816652
907072,PI-103,-0.314377374,0.528583965,1.09302614,1.764722978
909252,PI-103,-2.987309323,-0.68812498,-0.122220809,0.537780209
753573,PI-103,0.663822763,1.202617938,1.647177772,1.617248688
688121,PI-103,0.503898699,0.507435748,1.063907886,1.310932535
910688,PI-103,-3.130493074,0.745958355,1.103029898,0.829074806
1524419,PI-103,-0.225814578,1.220983479,1.721560273,1.608806704
688026,PI-103,-2.508614235,0.760618796,1.253806268,1.539504564
910691,PI-103,-3.412755342,0.478540707,1.053865612,1.704136145
924102,PI-103,0.09591516,1.113889022,1.59723756,1.514524325
753623,PI-103,2.177904065,1.081231548,1.592793135,1.641396038
909735,PI-103,-1.880724584,0.486908483,1.105751901,1.372652159
907060,PI-103,3.442455138,0.440789387,1.011358027,1.267798718
753564,PI-103,-1.161774601,1.220723298,1.634845525,1.795571834
907269,PI-103,3.125791708,0.331967766,0.724485354,0.835472678
1298355,PI-103,2.969717411,0.820971928,1.29444105,1.578622892
905954,PI-103,1.039184773,0.923279711,1.398508765,1.323108015
908463,PI-103,-0.158861904,1.526155149,2.101038517,2.034509768
907320,PI-103,-1.427847389,0.965418984,1.415016978,1.491788689
910569,PI-103,1.018287629,-0.073536379,0.599168195,1.096886902
908443,PI-103,-2.626572674,0.541223974,1.207576339,1.470662924
949163,PI-103,-0.595147994,0.109486904,0.566362871,0.94243169
907322,PI-103,1.373843135,-0.031596245,0.601295505,1.010100943
907071,PI-103,4.253766108,1.427430925,1.764102493,1.75774584
905986,PI-103,0.636175453,1.096662142,1.599851506,1.668696241
906999,PI-103,4.627910362,0.186310863,0.765327996,1.033119015
1240159,PI-103,3.096345684,0.42520662,0.98679987,1.396748415
1240198,PI-103,-1.902252407,0.749982909,1.297269022,1.61968177
910944,PI-103,-1.700584396,-0.841660174,-0.368872578,0.175122975
1240199,PI-103,2.169804102,1.588648659,2.042577962,1.948367875
905975,PI-103,5.115871593,0.578545474,1.073272835,1.35216395
910937,PI-103,-2.634925016,1.26855202,1.697257581,1.77857755
1290810,PI-103,5.305803577,0.848758448,1.358784912,1.726759327
907317,PI-103,1.381055733,0.480683198,1.019935972,1.198906943
1330982,PI-103,-3.803391216,-0.221724325,0.264595417,0.425212392
910910,PI-103,-0.040768972,1.408533722,1.814695836,1.919131715
1240131,PI-103,5.053987678,1.078107262,1.616304352,1.999564876
1240189,PI-103,-2.12774374,0.001097362,0.671429306,1.324088828
906847,PI-103,-2.557761117,-0.331806738,0.192803207,0.741653182
906875,PI-103,1.861061303,0.335078861,0.840973942,1.088529541
910706,PI-103,-3.335181225,-0.161789934,0.352053642,0.7423028
910851,PI-103,4.095730373,1.071489715,1.679558607,1.702680732
949161,PI-103,-0.156285159,0.27014156,0.708362008,1.091436903
753554,PI-103,-0.26592134,0.695781052,1.197998077,1.499449368
753546,PI-103,2.156147787,0.67080042,1.183979885,1.450995962
909749,PI-103,-1.703325101,0.503356785,0.985681941,1.386894006
908156,PI-103,-1.974445795,-0.461883601,-0.022535054,0.146277308
906838,PI-103,2.022917956,-0.092576617,0.445376529,0.662465854
1240181,PI-103,3.281434892,0.863478432,1.292211333,1.670399086
910861,PI-103,-2.387347631,-0.148024136,0.340792775,0.595481763
907298,PI-103,-0.80275006,0.69748795,1.202680478,1.281562182
906805,PI-103,2.066857918,0.835175995,1.349192034,1.858895802
909250,PI-103,3.1672507,1.000591165,1.478455315,1.626835425
1240178,PI-103,1.447006804,1.016754968,1.533153806,1.791521537
909905,PI-103,-0.068071176,1.077728069,1.521164864,1.628785506
908449,PI-103,-0.223542426,0.763644556,1.250368768,1.740921783
907069,PI-103,-0.033147411,1.04460194,1.47072937,1.59797352
1240184,PI-103,1.941073386,0.540945517,1.130070658,1.325195998
908483,PI-103,-0.7939494,0.409416115,0.927341405,1.223601208
907285,PI-103,-0.228079991,1.116345415,1.530590806,1.808975904
1290797,PI-103,-0.511900236,0.881882489,1.377546964,1.509160079
908473,PI-103,3.326704994,0.737738797,1.249625095,1.432939533
1503367,PI-103,5.504648584,0.668087801,1.109270537,1.733349633
909730,PI-103,-1.128389753,0.149529547,0.641976221,0.810601626
909736,PI-103,5.152829245,0.890122434,1.394406589,1.703462086
906844,PI-103,0.884284651,0.186116415,0.780428941,1.799973322
906696,PI-103,2.330298676,0.433900605,0.981470357,1.349070295
1240196,PI-103,0.836872585,0.891573917,1.400598123,1.56724682
1298365,PI-103,0.599463421,0.399519628,0.896341014,1.521966828
753540,PI-103,-2.10293357,1.035340601,1.510416794,1.73682479
905950,PI-103,0.436825647,0.855424754,1.387899456,1.362183307
688007,PI-103,0.003294418,1.010355892,1.456162984,1.619149101
749713,PI-103,-0.956420144,1.14168554,1.63683626,1.519264009
1330950,PI-103,-3.671984333,-0.165504295,0.505903549,0.838702811
905947,PI-103,-1.941597067,0.635549978,1.11279578,1.549925197
946377,PI-103,-0.082487122,0.872561804,1.33812085,1.369464866
910932,PI-103,1.723168008,0.848065917,1.310647102,1.269736812
906693,PI-103,5.204167875,0.734894638,1.203260408,1.558945219
949174,PI-103,-0.450000352,0.423639662,1.047482011,1.222090428
1303912,PI-103,2.384783922,1.444958492,1.900880936,1.665499909
909974,PI-103,2.052721365,0.86935378,1.355475536,1.768881037
909758,S-Trityl-L-cysteine,0.225406989,2.041797345,0.883866223,1.951604197
906803,S-Trityl-L-cysteine,0.508293178,1.854110478,0.8040716,1.466438665
907172,S-Trityl-L-cysteine,2.225822146,1.285816826,0.226394503,1.743163119
909252,S-Trityl-L-cysteine,3.090267348,0.576305465,-0.684700203,0.718874486
688121,S-Trityl-L-cysteine,-0.120431643,1.42649413,0.324444522,1.501193948
910688,S-Trityl-L-cysteine,-0.550619739,1.973405004,0.574195718,1.010535184
688026,S-Trityl-L-cysteine,0.199143849,1.961304862,0.709572347,1.727202952
910691,S-Trityl-L-cysteine,1.02911173,1.647208993,0.494690238,1.887599318
753623,S-Trityl-L-cysteine,0.19315762,1.995042264,0.833078604,1.83500404
753564,S-Trityl-L-cysteine,1.295223215,2.393181749,1.073610565,1.992900854
907269,S-Trityl-L-cysteine,3.749818673,1.568101694,0.174241744,1.009719735
910569,S-Trityl-L-cysteine,0.009655856,1.032011477,0.017865806,1.285591477
949163,S-Trityl-L-cysteine,0.079093786,1.325868092,0.104532163,1.123718254
907322,S-Trityl-L-cysteine,0.848339028,1.119328557,-0.043534045,1.206907488
905986,S-Trityl-L-cysteine,1.330944071,2.018548225,0.848000258,1.8643909
910944,S-Trityl-L-cysteine,0.049441437,0.44911624,-0.895148474,0.358614397
910937,S-Trityl-L-cysteine,0.9645786,2.443947531,1.141175003,1.977729533
1330982,S-Trityl-L-cysteine,-0.546491775,1.086270593,-0.271907204,0.604986382
1240189,S-Trityl-L-cysteine,-0.257751997,1.086378183,0.056288974,1.503099667
906847,S-Trityl-L-cysteine,2.06942607,0.938688,-0.383278094,0.91557887
949162,S-Trityl-L-cysteine,5.868932879,1.318378157,0.121748628,1.089782571
906875,S-Trityl-L-cysteine,2.162707596,1.50937381,0.339087228,1.265026703
910706,S-Trityl-L-cysteine,-0.325440357,1.124293541,-0.207619397,0.909170902
949161,S-Trityl-L-cysteine,2.144191298,1.518149544,0.279509677,1.280089992
753546,S-Trityl-L-cysteine,0.757916133,1.726920909,0.685488028,1.626993567
908156,S-Trityl-L-cysteine,-0.784659951,0.8153067,-0.535378165,0.330710044
906838,S-Trityl-L-cysteine,1.469905918,1.196287838,-0.110863824,0.832892803
1240181,S-Trityl-L-cysteine,1.448099897,2.087238649,0.838588539,1.85704233
910861,S-Trityl-L-cysteine,4.033879634,1.142083549,-0.212656648,0.7655038
909250,S-Trityl-L-cysteine,2.529774981,1.904290803,0.773261678,1.821261602
908449,S-Trityl-L-cysteine,1.19578536,1.70182097,0.521675483,1.950078409
908483,S-Trityl-L-cysteine,-0.330015382,1.603592691,0.38696095,1.409435537
908473,S-Trityl-L-cysteine,4.600818809,1.721203507,0.561256079,1.633450908
909730,S-Trityl-L-cysteine,0.559451858,1.387238097,0.185755497,0.988607603
906844,S-Trityl-L-cysteine,0.011126012,1.245652518,0.136086642,2.009187943
688007,S-Trityl-L-cysteine,1.573203986,2.189500129,0.892192953,1.82199513
749713,S-Trityl-L-cysteine,0.397173323,2.115191099,0.93792475,1.71821447
1330950,S-Trityl-L-cysteine,-0.623527321,0.951760948,-0.146421929,1.02451545
910932,S-Trityl-L-cysteine,1.369408125,1.924882941,0.85353176,1.464451665
949174,S-Trityl-L-cysteine,3.720558121,1.495153456,0.476129659,1.39678305
909974,S-Trityl-L-cysteine,4.328749963,1.776395463,0.634012571,1.965531159
909758,TGX221,4.832637209,3.753537114,3.168065292,2.695788061
906803,TGX221,3.07359213,3.429917515,2.7514837,2.207069799
907172,TGX221,1.019426177,2.795374381,2.33267583,2.481577653
909252,TGX221,3.601549574,1.87109393,1.169896525,1.476510196
688121,TGX221,4.406543923,2.97122593,2.511872076,2.239591581
910688,TGX221,3.968276758,3.531282338,2.465590612,1.757002289
688026,TGX221,3.797136179,3.279734487,2.5299175,2.45993575
910691,TGX221,4.765156411,2.89263069,2.330088806,2.632390205
753623,TGX221,4.16658136,3.657866505,3.111040917,2.574777253
753564,TGX221,4.980645934,3.734181229,2.919237503,2.713932477
907269,TGX221,4.717481499,3.084161395,2.074477368,1.756740168
910569,TGX221,4.298229269,2.246402938,1.871860717,2.027566012
949163,TGX221,2.535772254,2.762056605,1.980332007,1.889007568
907322,TGX221,4.695822273,2.397444328,1.87767468,1.93151729
905986,TGX221,3.470900177,3.67251653,3.111860811,2.615172856
910944,TGX221,3.220096308,1.832067938,0.983786957,1.110708214
910937,TGX221,3.113993657,3.795870638,2.990988839,2.716825027
1330982,TGX221,2.05979333,2.580864612,1.610471942,1.354621399
910910,TGX221,5.056768317,3.931356871,3.30600949,2.831814946
1240189,TGX221,4.042732468,2.25800905,1.870725446,2.235516229
906847,TGX221,3.663395409,2.333472069,1.501617356,1.671808368
949162,TGX221,3.997173763,2.734309043,1.994998319,1.847231988
906875,TGX221,4.726996353,2.859185525,2.213411812,2.019229775
910706,TGX221,2.845643772,2.576068161,1.674301263,1.660472975
949161,TGX221,5.085395119,2.996767553,2.141717809,2.028350657
753546,TGX221,4.641554396,3.263949902,2.635536967,2.379168175
908156,TGX221,2.438679639,2.275952755,1.390311217,1.078060345
906838,TGX221,4.868448957,2.652102857,1.779223729,1.595410176
1240181,TGX221,4.647328159,3.4831025,2.686353326,2.607367397
910861,TGX221,4.63351217,2.607397537,1.65979641,1.527627192
909250,TGX221,0.159979118,3.534627306,2.970240867,2.544693441
908449,TGX221,2.806994885,3.371702378,2.78541447,2.667738215
908483,TGX221,4.036805193,2.869603088,2.208665914,2.153655854
908473,TGX221,5.243202398,3.283372159,2.777883095,2.37590918
909730,TGX221,3.643326677,2.824333829,2.059370675,1.761693435
906844,TGX221,3.861402774,2.473600615,2.002185037,2.75412528
688007,TGX221,5.317266331,3.512579018,2.728191666,2.547224459
749713,TGX221,1.572550599,3.65374001,3.092024161,2.447722368
1330950,TGX221,3.539224738,2.161081751,1.732905271,1.76741688
910932,TGX221,2.44283709,3.50618375,2.773609979,2.215537059
949174,TGX221,3.716653688,2.822745477,2.387806302,2.149282762
906849,TGX221,4.987012915,3.125750583,2.486010435,2.523672539
909974,TGX221,2.197187967,3.412316772,2.86426849,2.703603075
909708,Tipifarnib,2.625075661,1.332158177,1.405549327,1.558377866
1298362,Tipifarnib,1.690597457,1.305241441,1.390163415,2.000474405
1298222,Tipifarnib,0.489470452,1.539286314,1.636827982,1.821451162
909758,Tipifarnib,0.691099787,1.783481984,1.802381348,2.141491919
1290768,Tipifarnib,2.711943534,1.391173484,1.445528522,1.973916769
909779,Tipifarnib,3.158854756,2.052621834,2.13894233,2.625086882
906803,Tipifarnib,0.438529163,1.436810391,1.518322277,1.665516318
753562,Tipifarnib,1.585431913,1.507941364,1.56358483,1.577499976
909716,Tipifarnib,2.077720077,0.852543135,1.0997655,1.551185425
753556,Tipifarnib,2.176806048,1.446360355,1.501026938,1.860896656
907055,Tipifarnib,0.292850327,0.884252761,1.073739157,1.701189972
688011,Tipifarnib,4.447627087,2.2350433,2.346751109,2.28929571
911905,Tipifarnib,0.93822704,1.420942559,1.540821166,2.050393762
907172,Tipifarnib,0.768748209,0.995857303,1.128668303,1.944927353
907072,Tipifarnib,3.864050773,1.2177729,1.35684812,2.169868121
909252,Tipifarnib,-1.129375386,0.199746865,0.373688789,0.924282435
753573,Tipifarnib,-0.205485471,1.853592376,1.878874947,2.008596542
688121,Tipifarnib,0.675485722,1.198379997,1.2983701,1.694689791
688026,Tipifarnib,2.127710125,1.584590256,1.748807787,1.922829765
910691,Tipifarnib,0.749488251,1.291786156,1.518479929,2.092766295
924102,Tipifarnib,-0.646860596,1.765130666,1.801104368,1.894244475
753623,Tipifarnib,-0.138500261,1.746344025,1.800358337,2.038268344
909735,Tipifarnib,-1.37494221,1.178796208,1.334035009,1.750627704
